customer_number,fruit_veg,dairy,confectionary,grocery_food,grocery_health_pets,bakery,newspapers_magazines,prepared_meals,soft_drinks,frozen,meat,tobacco,drinks,deli,world_foods,lottery,cashpoint,seasonal_gifting,discount_bakery,practical_items
13925,£93.57,£55.94,£72.50,£87.83,£280.68,£0.00,£0.00,£71.12,£22.33,£72.30,£88.81,£301.24,£15.05,£0.00,£0.00,£0.00,£10.00,£6.53,£0.00,£8.31
827,£61.10,£33.09,£58.67,£98.39,£84.89,£0.00,£1.70,£4.16,£13.65,£10.43,£14.71,£0.00,£0.00,£6.94,£2.54,£0.00,£0.00,£0.00,£0.00,£1.92
12703,£27.84,£37.59,£35.96,£23.10,£73.35,£0.00,£0.00,£17.38,£26.29,£11.46,£4.47,£185.75,£4.42,£18.44,£7.49,£6.00,£240.00,£8.51,£0.00,£1.69
14700,£22.57,£12.87,£3.72,£20.54,£3.34,£0.00,£36.66,£0.00,£26.95,£6.44,£14.14,£174.26,£25.50,£0.00,£6.04,£0.00,£575.00,£0.00,£0.00,£15.06
1286,£23.24,£47.82,£25.83,£18.98,£51.88,£0.00,£7.34,£14.67,£12.72,£22.62,£27.70,£0.00,£50.16,£55.13,£37.90,£0.00,£0.00,£24.17,£0.00,£0.00
1944,£53.76,£109.00,£67.04,£114.67,£35.91,£0.00,£2.25,£107.16,£11.23,£49.57,£42.79,£0.00,£0.00,£0.00,£0.99,£0.00,£0.00,£0.00,£0.00,£0.00
7083,£56.43,£84.18,£6.02,£60.84,£164.07,£0.00,£2.70,£147.64,£38.38,£64.34,£58.37,£198.50,£514.23,£13.32,£0.79,£0.00,£0.00,£0.00,£0.00,£0.00
15875,£48.01,£43.23,£59.98,£27.76,£56.70,£0.00,£76.33,£2.48,£3.35,£0.00,£5.45,£0.00,£0.00,£4.68,£21.26,£0.00,£0.00,£60.42,£0.00,£0.00
16292,£76.14,£60.93,£97.80,£131.99,£158.06,£0.00,£1.05,£3.13,£4.89,£9.54,£0.00,£0.00,£571.76,£0.00,£0.81,£157.50,£25.00,£2.55,£0.00,£2.79
2922,£16.43,£8.35,£5.18,£7.49,£1.49,£0.00,£9.49,£11.19,£0.24,£5.03,£7.23,£0.00,£1.44,£15.62,£13.52,£69.00,£290.38,£0.00,£0.00,£0.00
14221,£66.09,£175.88,£215.98,£101.96,£86.80,£0.00,£0.00,£53.68,£9.64,£166.72,£0.00,£0.00,£3.65,£0.00,£23.51,£0.00,£0.00,£2.51,£0.00,£0.00
8819,£12.30,£37.08,£20.28,£15.73,£16.00,£0.00,£3.70,£26.98,£14.60,£1.00,£21.88,£291.39,£0.00,£12.62,£3.51,£196.00,£0.00,£2.56,£0.00,£0.00
11662,£76.24,£113.54,£177.79,£134.10,£149.98,£0.00,£64.67,£82.30,£111.69,£134.82,£172.85,£156.66,£52.00,£24.39,£13.21,£12.00,£135.00,£12.23,£0.00,£1.95
398,£0.63,£29.03,£10.36,£8.80,£19.33,£0.00,£0.76,£9.37,£4.26,£6.13,£8.44,£0.00,£163.64,£0.00,£0.69,£34.00,£200.00,£0.00,£0.00,£0.00
8207,£80.54,£181.69,£69.78,£46.30,£70.24,£0.00,£57.84,£30.96,£25.04,£4.81,£133.84,£4.86,£2.29,£18.43,£20.08,£0.00,£60.00,£1.27,£0.00,£8.61
1073,£130.08,£110.17,£62.26,£62.49,£60.81,£0.00,£6.25,£34.27,£4.91,£57.86,£81.73,£0.00,£75.48,£7.66,£14.47,-£1.00,£87.00,£0.84,£0.00,£0.00
6460,£18.80,£17.27,£68.01,£37.53,£30.92,£0.00,£16.80,£83.32,£1.61,£12.74,£2.96,£0.84,£3.57,£11.83,£0.00,£0.00,£0.00,£15.31,£0.00,£6.80
9502,£65.33,£72.78,£82.21,£22.85,£35.91,£0.00,£41.47,£64.35,£57.42,£56.94,£62.30,£65.07,£44.81,£11.29,£34.78,£1.00,£587.00,£0.00,£0.00,£0.00
11695,£36.08,£120.11,£72.36,£61.76,£116.94,£0.00,£9.57,£7.86,£31.93,£17.03,£3.38,£2.00,£27.28,£58.71,£4.60,£13.00,£0.00,£8.35,£22.68,£17.67
1589,£80.52,£88.97,£58.70,£93.28,£62.28,£0.00,£14.03,£62.96,£36.12,£59.61,£11.67,£0.00,£147.75,£0.00,£0.00,£0.00,£0.00,£0.00,£0.50,£16.88
6002,£27.30,£59.78,£27.39,£24.19,£24.26,£0.00,£24.15,£18.41,£9.95,£33.73,£19.34,£63.59,£120.15,£0.00,£2.02,£89.00,£487.50,£1.69,£0.00,£1.10
15617,£8.57,£15.43,£9.33,£1.85,£4.63,£0.00,£12.41,£3.80,£4.90,£0.00,£0.00,£142.21,£0.00,£3.24,£1.39,£49.00,£14.00,£9.95,£0.00,£0.00
9260,£84.66,£66.58,£43.37,£74.65,£305.66,£0.00,£6.75,£69.86,£33.26,£43.31,£91.39,£52.00,£681.83,£4.30,£9.44,£690.00,£0.00,£17.87,£0.00,£6.10
2216,£77.94,£64.23,£53.00,£32.76,£36.66,£0.00,£11.83,£44.58,£8.98,£19.15,£24.38,£0.00,£37.39,£0.00,£7.08,£4.00,£0.00,£2.96,£0.00,£0.00
2154,£90.54,£60.82,£19.95,£75.80,£23.73,£0.00,£84.69,£2.78,£36.41,£50.95,£13.60,£0.00,£33.77,£0.00,£0.00,£0.00,£0.00,£0.42,£37.36,£0.00
10318,£82.76,£58.31,£49.72,£82.02,£106.73,£0.00,£0.85,£48.04,£28.79,£88.29,£61.12,£0.00,£4.25,£21.94,£16.83,£0.00,£10.00,£2.55,£0.00,£0.00
8677,£41.51,£69.62,£87.26,£56.17,£95.40,£0.00,£4.09,£37.00,£31.16,£30.26,£28.44,£275.70,£90.47,£66.22,£9.18,£6.00,£0.00,£23.16,£0.00,£16.45
13060,£41.52,£48.11,£138.62,£18.04,£18.25,£0.00,£0.00,£13.27,£46.47,£63.85,£32.84,£0.00,£43.82,£71.42,£90.90,£0.00,£0.00,£33.78,£77.69,£0.00
6080,£95.72,£64.62,£63.68,£19.81,£71.76,£0.00,£12.44,£75.56,£46.85,£12.05,£21.50,£581.82,£408.71,£0.00,£5.84,£0.00,£155.00,£0.00,£0.00,£0.00
12485,£32.55,£38.65,£31.25,£20.48,£7.84,£0.00,£0.00,£12.84,£0.84,£45.84,£4.58,£324.98,£0.00,£1.90,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
12482,£116.70,£62.31,£25.09,£25.31,£68.39,£0.00,£0.00,£0.00,£0.00,£17.83,£0.00,£0.00,£70.41,£7.88,£4.77,£0.00,£0.00,£0.00,£0.00,£6.80
9521,£45.11,£22.14,£96.80,£48.01,£28.12,£0.00,£2.15,£5.85,£22.36,£11.80,£23.10,£6.99,£15.15,£52.00,£15.66,£274.00,£221.07,£0.00,£0.00,£0.00
11246,£92.04,£75.35,£80.64,£216.64,£111.15,£0.00,£2.50,£6.24,£29.49,£83.52,£37.49,£424.09,£105.95,£7.61,£1.15,£78.00,£0.00,£4.24,£1.50,£3.40
12875,£35.76,£33.45,£19.89,£18.48,£46.49,£0.00,£0.00,£1.69,£0.00,£0.00,£29.46,£39.63,£12.15,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£2.51
11103,£189.44,£197.29,£127.52,£246.60,£135.36,£0.00,£0.20,£131.68,£33.05,£104.27,£353.67,£0.00,£51.69,£0.00,£0.00,£0.00,£0.00,£15.66,£0.00,£5.94
5189,£132.04,£144.75,£163.72,£250.00,£123.69,£0.00,£66.31,£152.97,£38.30,£208.31,£321.44,£291.45,£18.72,£0.00,£0.89,£5.00,£480.00,£4.35,£0.00,£3.40
4549,£79.98,£212.68,£70.63,£137.91,£176.67,£0.00,£41.07,£41.31,£53.78,£72.27,£186.28,£105.84,£0.00,£0.00,£6.82,£0.00,£0.00,£22.76,£0.00,£0.00
14096,£53.94,£33.40,£76.56,£51.55,£77.17,£0.00,£0.00,£55.72,£16.32,£55.95,£46.96,£0.00,£3.40,£0.00,£1.64,£0.00,£0.00,£69.64,£5.27,£0.00
447,£14.13,£15.97,£23.52,£35.18,£57.15,£0.00,£2.10,£4.32,£2.35,£21.54,£36.39,£0.00,£30.25,£7.79,£6.64,£0.00,£0.00,£1.27,£2.70,£1.68
2638,£9.68,£14.06,£6.54,£12.86,£4.70,£0.00,£1.40,£5.07,£1.27,£30.18,£6.66,£0.00,£4.28,£0.00,£0.00,£0.00,£80.00,£0.00,£0.69,£0.00
14982,£27.40,£8.32,£23.34,£43.44,£20.94,£0.00,£2.36,£4.11,£0.00,£18.77,£26.65,£0.00,£0.00,£0.00,£14.06,£0.00,£0.00,£0.00,£0.00,£0.00
123,£84.72,£68.30,£69.00,£123.93,£30.91,£0.00,£0.78,£15.13,£14.72,£5.71,£2.19,£0.00,£4.66,£106.85,£27.50,£0.00,£0.00,£11.84,£20.28,£0.00
11701,£7.10,£15.50,£0.00,£11.22,£46.94,£0.00,£10.74,£17.15,£3.59,£4.63,£19.67,£45.14,£27.50,£0.00,£0.00,£16.00,£0.00,£14.42,£3.48,£0.00
15414,£74.80,£42.60,£38.04,£65.85,£11.33,£0.00,£10.35,£19.74,£0.00,£14.16,£34.61,£0.00,£67.70,£20.12,£8.99,£13.50,£0.00,£0.00,£0.00,£0.00
12360,£29.57,£41.80,£53.47,£64.05,£60.37,£0.00,£0.00,£17.60,£53.45,£10.99,£24.36,£0.00,£20.43,£10.47,£13.88,£0.00,£0.00,£5.06,£0.00,£0.00
3158,£76.07,£149.39,£40.94,£78.22,£49.53,£0.00,£78.24,£97.58,£62.12,£60.56,£49.77,£0.00,£0.00,£0.00,£11.93,£32.00,£0.00,£1.99,£0.00,£0.00
15709,£24.95,£33.36,£36.43,£21.52,£4.90,£0.00,£4.30,£75.34,£0.81,£0.00,£2.99,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
3947,£48.46,£53.43,£18.94,£71.71,£57.85,£0.00,£5.83,£3.24,£3.70,£7.05,£60.42,£457.30,£0.00,£1.10,£4.49,£2.00,£244.75,£1.99,£0.00,£0.00
13807,£45.35,£64.99,£19.91,£19.20,£23.67,£0.00,£0.00,£0.00,£4.14,£0.99,£2.39,£0.00,£16.16,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
6654,£13.95,£12.55,£12.02,£25.66,£229.81,£0.00,£13.04,£9.42,£6.00,£11.16,£2.13,£0.00,£88.82,£6.07,£0.00,£0.00,£0.00,£0.84,£3.19,£1.10
559,£38.71,£100.32,£101.64,£19.27,£44.81,£0.00,£17.73,£45.96,£114.55,£54.67,£10.76,£0.00,£0.00,£74.48,£2.97,£10.00,£0.00,£16.59,£0.00,£0.00
1730,£119.89,£143.43,£25.42,£69.65,£32.47,£0.00,£15.81,£63.73,£20.72,£48.81,£2.99,£0.00,£27.97,£0.00,£3.17,£0.00,£0.00,£0.00,£0.00,£0.00
13307,£121.46,£66.97,£70.17,£44.44,£25.14,£0.00,£0.00,£3.57,£23.66,£13.93,£4.50,£24.81,£48.98,£38.93,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
11346,£459.87,£448.59,£353.59,£441.91,£347.42,£0.00,£42.25,£104.18,£60.27,£222.16,£242.55,£11.31,£86.70,£117.91,£30.12,£0.00,£15.00,£23.91,£0.00,£12.60
6875,£84.82,£49.86,£28.13,£77.60,£14.15,£0.00,£3.33,£10.84,£5.64,£29.17,£96.71,£0.00,£220.33,£37.90,£0.00,£0.00,£0.00,£2.79,£10.43,£0.00
6097,£139.19,£408.89,£533.05,£418.81,£655.76,£0.00,£29.08,£454.29,£529.65,£322.06,£575.51,£8.22,£5.70,£0.00,£1.19,£0.00,£130.00,£0.00,£0.00,£4.83
359,£102.46,£62.43,£56.48,£87.96,£55.22,£0.00,£14.20,£37.04,£16.78,£63.60,£82.55,£0.00,£132.45,£24.49,£9.50,£0.00,£0.00,£6.80,£0.00,£2.55
1201,£59.58,£51.19,£48.65,£27.39,£32.32,£0.00,£10.58,£57.29,£15.66,£105.56,£96.59,£0.00,£416.92,£11.92,£0.85,£0.00,£0.00,£0.94,£2.84,£5.32
10352,£129.74,£126.97,£57.76,£29.29,£100.27,£0.00,£1.05,£21.82,£9.08,£26.56,£16.50,£0.00,£0.00,£41.55,£0.00,£0.00,£0.00,£9.64,£0.00,£0.00
10544,£85.09,£136.37,£67.24,£177.11,£143.15,£0.00,£17.40,£53.82,£28.65,£75.45,£100.92,£0.00,£178.78,£0.00,£17.89,£0.00,£0.00,£5.91,£0.00,£8.32
4770,£52.38,£53.43,£89.81,£12.55,£64.14,£0.00,£0.20,£50.54,£24.52,£1.99,£152.58,£128.39,£0.00,£15.83,£5.94,£0.00,£10.00,£1.69,£0.00,£1.43
15354,£26.72,£19.69,£27.38,£9.59,£29.17,£0.00,£64.27,£17.65,£0.00,£16.74,£22.47,£663.64,£0.00,£0.00,£13.25,£127.00,£30.00,£3.64,£0.00,£1.69
1024,£15.47,£33.98,£6.28,£8.89,£19.99,£0.00,£15.05,£26.04,£1.57,£1.64,£1.59,£0.00,£0.00,£0.00,£0.99,£0.00,£0.00,£0.00,£0.00,£4.25
6802,£40.57,£127.32,£138.73,£50.21,£114.90,£0.00,£25.97,£31.53,£10.69,£17.88,£15.35,£441.88,£22.33,£8.13,£0.00,£0.00,£98.00,£19.91,£0.00,£12.31
1442,£131.34,£109.36,£55.85,£104.77,£33.52,£0.00,£18.44,£81.45,£22.37,£58.86,£116.92,£0.00,£2.55,£0.00,£5.30,£0.00,£0.00,£7.81,£0.00,£0.00
2226,£42.92,£103.10,£50.21,£166.40,£94.15,£0.00,£15.30,£148.21,£35.09,£8.09,£61.55,£0.00,£15.29,£6.65,£11.70,£0.00,£0.00,£0.00,£0.00,£1.69
10707,£122.09,£71.15,£40.56,£112.31,£58.97,£0.00,£9.80,£47.45,£10.53,£66.04,£137.82,£0.00,£104.83,£0.00,£3.82,£0.00,£0.00,£9.90,£0.00,£0.00
9748,£42.32,£24.03,£8.68,£48.84,£30.85,£0.00,£12.62,£25.23,£19.52,£20.06,£68.10,£36.25,£153.99,£2.47,£0.56,£8.00,£10.00,£0.00,£9.53,£0.00
1865,£52.45,£79.31,£12.88,£9.38,£3.39,£0.00,£2.67,£14.75,£8.22,£7.99,£15.98,£0.00,£8.50,£0.00,£1.09,£0.00,£0.00,£0.00,£0.00,£0.00
6954,£32.17,£9.44,£19.35,£26.49,£21.99,£0.00,£6.43,£16.65,£3.70,£3.46,£20.36,£10.01,£15.63,£1.90,£0.00,£0.00,£115.00,£0.00,£1.84,£0.00
10086,£36.55,£12.32,£57.75,£22.18,£59.44,£0.00,£1.70,£5.67,£20.15,£9.37,£9.85,£2.42,£22.55,£0.00,£0.00,£0.00,£0.00,£1.99,£0.00,£0.00
14111,£51.40,£21.38,£8.49,£75.73,£68.44,£0.00,£0.00,£21.20,£0.00,£0.00,£74.11,£0.00,£26.32,£0.00,£0.00,£0.00,£0.00,£1.90,£0.00,£0.67
4570,£4.96,£4.67,£33.28,£4.45,£10.45,£0.00,£6.90,£1.09,£33.04,£2.35,£1.99,£572.28,£0.00,£0.00,£0.56,£216.00,£0.00,£3.98,£0.00,£1.73
12711,£41.23,£25.82,£2.32,£18.27,£8.10,£0.00,£0.00,£6.21,£3.01,£6.88,£53.50,£69.17,£107.72,£0.00,£0.00,£30.00,£0.00,£2.11,£4.42,£0.00
1910,£63.56,£28.24,£11.62,£19.59,£2.58,£0.00,£10.56,£23.71,£1.29,£16.91,£2.88,£0.00,£16.16,£1.92,£0.00,£1.00,£50.00,£0.00,£0.00,£0.00
4769,£71.52,£69.21,£65.07,£45.07,£64.53,£0.00,£36.29,£45.34,£31.45,£39.48,£28.07,£627.40,£0.00,£0.79,£19.32,£0.00,£273.50,£36.64,£0.00,£0.00
13936,£34.15,£42.21,£31.85,£63.28,£67.35,£0.00,£0.00,£7.36,£23.30,£39.32,£24.43,£0.00,£198.30,£0.00,£10.90,£0.00,£0.00,£4.13,£0.00,£0.84
7626,£416.79,£242.27,£108.92,£193.21,£389.73,£0.00,£31.30,£161.68,£1.50,£16.39,£79.83,£0.00,£0.00,£63.16,£23.80,£0.00,£0.00,£24.97,£0.00,£5.51
3196,£51.93,£104.59,£82.49,£96.68,£37.44,£0.00,£32.50,£5.59,£12.43,£29.16,£58.80,£0.00,£0.00,£4.77,£0.00,£64.00,£0.00,£0.00,£0.00,£0.00
1253,£54.57,£63.94,£85.63,£66.46,£29.76,£0.00,£20.42,£66.25,£29.21,£39.48,£41.95,£0.00,£175.64,£20.27,£29.05,£2.00,£0.00,£26.55,£0.00,£4.15
14203,£87.45,£84.45,£64.86,£42.96,£100.88,£0.00,£0.00,£64.80,£3.44,£20.94,£102.07,£0.89,£39.26,£0.00,£5.37,£40.00,£23.76,£12.26,£0.00,£0.00
13517,£49.79,£48.80,£12.55,£58.67,£63.74,£0.00,£0.00,£24.52,£0.00,£13.46,£82.76,£0.00,£0.00,£0.00,£3.96,£0.00,£50.00,£1.69,£0.00,£5.72
341,£90.81,£82.48,£85.59,£36.88,£24.64,£0.00,£8.29,£41.59,£13.87,£93.72,£15.78,£0.00,£0.00,£0.49,£15.76,£0.00,£95.00,£5.00,£0.00,£9.50
5984,£24.57,£38.10,£23.35,£84.61,£62.07,£0.00,£5.60,£4.67,£1.22,£57.71,£80.79,£412.29,£185.37,£0.00,£0.00,£6.00,£120.00,£0.00,£0.00,£0.67
6787,£227.53,£74.48,£100.87,£216.61,£101.96,£0.00,£26.35,£182.07,£48.80,£26.08,£2.14,£23.00,£44.54,£1.01,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
11572,£7.16,£36.42,£31.13,£62.22,£76.53,£0.00,£2.80,£3.86,£4.57,£41.72,£16.80,£0.00,£0.00,£5.50,£0.00,£0.00,£0.00,£1.02,£8.89,£0.84
4243,£138.57,£67.54,£92.21,£126.77,£38.46,£0.00,£13.33,£74.48,£11.81,£164.24,£5.19,£22.20,£0.00,£57.81,£0.00,£0.00,£0.00,£6.97,£49.74,£0.00
6454,£79.41,£59.86,£48.87,£37.22,£54.44,£0.00,£27.13,£29.25,£23.39,£75.04,£81.67,£80.97,£15.13,£15.92,£26.29,£15.00,£91.50,£5.38,£0.00,£2.97
4188,£33.79,£50.63,£132.12,£65.81,£2.28,£0.00,£10.36,£45.23,£10.89,£12.44,£4.98,£1.92,£0.00,£0.00,£0.00,£9.00,£0.00,£0.00,£0.00,£0.00
15801,£38.01,£65.23,£53.81,£68.85,£16.20,£0.00,£68.31,£4.27,£57.42,£0.00,£10.12,£0.00,£0.00,£0.00,£9.02,£0.00,£0.00,£3.38,£0.00,£0.00
3148,£0.77,£21.28,£13.68,£52.26,£53.91,£0.00,£1.29,£2.65,£7.31,£53.34,£37.00,£0.00,£2.20,£0.95,£0.00,£0.00,£0.00,£12.77,£0.00,£0.00
1774,£39.32,£68.89,£122.78,£34.60,£21.70,£0.00,£15.75,£15.94,£33.87,£7.49,£40.40,£0.00,£112.11,£0.00,£9.46,£0.00,£35.00,£0.00,£0.00,£0.76
7643,£225.77,£75.03,£112.97,£64.29,£57.23,£0.00,£35.34,£59.18,£12.15,£60.34,£203.24,£0.00,£12.50,£122.01,£10.15,£0.00,£5.00,£0.84,£0.00,£17.73
14326,£53.62,£152.22,£84.83,£46.11,£73.53,£0.00,£3.00,£0.00,£13.20,£58.26,£67.72,£16.88,£0.00,£2.04,£27.95,£0.00,£15.00,£3.38,£0.00,£0.00
3353,£88.36,£156.29,£114.10,£106.88,£104.69,£0.00,£10.00,£112.97,£21.74,£18.42,£65.32,£0.00,£0.00,£34.29,£21.10,£0.00,£0.00,£0.84,£0.00,£2.55
15772,£50.64,£106.66,£33.95,£25.05,£29.13,£0.00,£14.34,£27.97,£10.82,£0.00,£8.39,£0.00,£15.30,£6.98,£8.69,£0.00,£0.00,£8.27,£0.00,£0.00
11816,£1.89,£7.98,£11.37,£0.00,£0.44,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£4.07,£0.00,£36.88,£0.00,£0.00,£0.00
6569,£80.02,£59.84,£76.74,£25.50,£28.82,£0.00,£10.91,£35.96,£88.59,£14.63,£46.33,£46.95,£9.55,£0.30,£0.00,£7.00,£335.50,£0.00,£0.00,£1.18
14398,£39.86,£60.88,£14.61,£24.43,£1.83,£0.00,£3.30,£0.00,£0.00,£15.00,£10.38,£0.00,£10.62,£4.11,£0.00,£0.00,£0.00,£0.00,£1.79,£0.00
13939,£37.54,£39.71,£65.09,£12.04,£7.17,£0.00,£0.00,£0.00,£4.88,£3.36,£41.20,£16.70,£53.04,£0.00,£14.57,£0.00,£0.00,£3.35,£0.00,£0.00
825,£52.15,£41.07,£2.37,£19.61,£6.72,£0.00,£7.40,£1.39,£20.16,£76.41,£45.05,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
8586,£41.99,£98.62,£49.82,£91.14,£19.42,£0.00,£15.30,£5.15,£14.81,£3.95,£10.60,£0.20,£100.98,£40.80,£0.45,£0.00,£0.00,£6.23,£0.00,£2.72
231,£39.28,£110.05,£164.89,£99.67,£74.52,£0.00,£84.28,£72.02,£37.10,£108.71,£57.84,£0.00,£3.22,£23.60,£0.00,£0.00,£20.00,£4.06,£0.00,£0.00
1076,£39.35,£21.77,£34.49,£47.53,£13.19,£0.00,£24.80,£51.12,£10.48,£38.36,£37.07,£0.00,£32.30,£0.00,£1.78,£0.00,£0.00,£1.49,£0.00,£0.00
6483,£20.88,£46.67,£17.66,£20.72,£22.45,£0.00,£5.40,£13.69,£51.99,£21.79,£13.88,£127.98,£859.35,£9.60,£0.00,-£6.00,£0.00,£7.63,£8.37,£0.00
2209,£95.28,£59.85,£16.05,£72.99,£131.63,£0.00,£32.14,£13.42,£9.71,£20.81,£9.27,£0.00,£92.27,£0.00,£8.31,£0.00,£0.00,£1.27,£0.00,£12.57
14633,£149.95,£137.15,£43.69,£97.34,£33.95,£0.00,£4.39,£0.00,£17.59,£13.85,£0.00,£0.00,£1.35,£0.00,£1.94,£0.00,£0.00,£0.00,£0.00,£0.00
8735,£35.16,£103.67,£96.71,£46.95,£19.94,£0.00,£14.82,£58.29,£43.63,£16.55,£45.00,£0.00,£55.43,£2.29,£25.76,£3.00,£0.00,£22.30,£0.00,£0.00
15879,£2.78,£17.37,£4.37,£12.49,£23.13,£0.00,£0.90,£6.70,£0.93,£0.00,£3.50,£0.00,£4.29,£36.56,£8.12,£1.00,£159.00,£8.34,£0.00,£0.00
9622,£6.70,£2.38,£0.00,£7.54,£0.84,£0.00,£0.50,£6.02,£0.44,£1.49,£14.00,£0.00,£25.51,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
11286,£27.15,£44.82,£46.53,£28.46,£117.85,£0.00,£31.65,£17.44,£6.47,£3.70,£18.22,£157.78,£72.19,£6.16,£17.69,£66.50,£70.00,£5.93,£0.00,£0.42
13006,£18.62,£81.97,£43.87,£37.00,£38.84,£0.00,£0.00,£22.96,£21.85,£7.94,£75.07,£153.43,£221.81,£0.00,£1.19,£0.00,£60.00,£0.00,£0.00,£5.10
7346,£39.36,£2.56,£15.87,£11.86,£10.82,£0.00,£1.96,£7.16,£6.03,£19.78,£40.42,£25.32,£33.32,£15.01,£3.26,£0.00,£5.00,£82.79,£0.00,£0.00
14872,£5.62,£36.95,£26.22,£12.11,£38.61,£0.00,£9.86,£6.50,£0.00,£28.04,£8.84,£34.85,£0.00,£0.00,£0.00,£0.00,£0.00,£5.06,£20.67,£4.87
14442,£251.33,£37.59,£58.79,£78.27,£12.83,£0.00,£11.92,£0.00,£8.91,£14.93,£8.87,£30.86,£0.00,£41.86,£7.29,£0.00,£0.00,£0.00,£0.00,£0.00
7365,£57.28,£48.26,£18.86,£34.06,£24.14,£0.00,£4.58,£33.71,£14.34,£14.27,£9.14,£23.45,£196.97,£3.99,£3.72,£0.00,£25.00,£8.65,£1.10,£1.52
16076,£7.65,£5.68,£36.49,£4.54,£4.91,£0.00,£5.04,£5.57,£28.21,£19.49,£0.00,£0.00,£0.00,£2.49,£6.53,£0.00,£0.00,£0.00,£0.00,£0.00
3586,£135.18,£71.47,£35.70,£53.06,£136.94,£0.00,£0.00,£77.61,£3.03,£26.32,£39.67,£0.00,£0.00,£1.90,£0.00,£0.00,£0.00,£0.00,£0.00,£3.74
8392,£48.34,£100.83,£55.58,£39.27,£62.01,£0.00,£5.35,£51.10,£11.60,£50.30,£88.11,£33.94,£145.70,£1.59,£10.13,£0.00,£10.00,£18.03,£0.00,£0.00
14428,£186.37,£93.85,£25.41,£76.40,£16.41,£0.00,£6.20,£0.00,£0.42,£0.00,£69.35,£0.00,£21.30,£23.83,£7.70,£0.00,£0.00,£0.00,£0.00,£0.00
6832,£27.67,£77.60,£33.57,£88.79,£66.30,£0.00,£15.17,£24.98,£5.01,£47.96,£28.21,£114.53,£242.88,£2.34,£0.00,£0.00,£0.00,£9.64,£0.00,£0.00
11481,£104.49,£111.14,£59.98,£38.15,£7.34,£0.00,£3.38,£66.07,£13.68,£40.62,£45.03,£0.00,£30.61,£2.20,£3.57,£0.00,£0.00,£8.79,£0.00,£1.10
13111,£30.85,£17.59,£43.73,£58.48,£37.17,£0.00,£0.00,£7.90,£10.08,£25.61,£19.03,£0.00,£156.08,£3.49,£0.00,£0.00,£0.00,£0.42,£0.00,£0.00
11585,£236.59,£248.53,£81.21,£102.10,£128.52,£0.00,£76.24,£134.25,£8.95,£118.14,£71.93,£557.34,£37.16,£113.97,£30.48,£0.00,£0.00,£49.30,£0.00,£12.30
1075,£16.96,£21.72,£37.24,£14.23,£25.30,£0.00,£0.85,£13.87,£13.46,£15.01,£3.64,£0.00,£29.29,£15.01,£3.22,£0.00,£25.00,£2.74,£0.00,£0.00
4391,£72.43,£95.92,£101.48,£57.09,£94.25,£0.00,£2.25,£20.89,£23.35,£204.56,£87.19,£64.14,£0.00,£73.48,£1.04,£7.00,£0.00,£11.03,£19.81,£3.38
1224,£18.22,£20.27,£31.98,£13.54,£5.39,£0.00,£11.10,£3.84,£2.10,£20.98,£2.61,£0.00,£5.36,£1.10,£5.88,£0.00,£0.00,£5.46,£0.00,£0.00
11164,£212.86,£268.21,£93.58,£101.88,£178.27,£0.00,£10.90,£264.92,£65.68,£55.72,£348.77,£0.00,£0.00,£0.00,£9.02,-£74.00,£10.00,£0.30,£0.00,£12.36
2279,£21.98,£7.33,£24.11,£43.53,£33.74,£0.00,£7.60,£4.30,£9.93,£23.18,£27.22,£0.00,£80.20,£4.16,£0.00,£0.00,£0.00,£50.19,£0.00,£0.00
324,£37.02,£22.00,£18.91,£8.59,£16.04,£0.00,£1.67,£24.75,£4.03,£6.54,£9.48,£0.00,£31.11,£0.00,£3.52,£0.00,£0.00,£0.00,£0.00,£0.00
550,£30.17,£32.17,£46.98,£21.23,£39.90,£0.00,£1.95,£26.91,£2.77,£40.51,£22.36,£0.00,£13.27,£0.00,£7.05,£0.00,£85.00,£0.00,£0.00,£0.00
13086,£86.34,£140.69,£46.23,£122.05,£81.64,£0.00,£0.00,£29.29,£5.35,£55.47,£99.21,£0.00,£5.43,£13.09,£5.38,£0.00,£0.00,£0.00,£0.00,£0.00
5055,£15.55,£42.43,£15.30,£25.83,£46.20,£0.00,£2.97,£0.41,£1.01,£13.01,£16.98,£198.64,£0.00,£0.00,£2.63,£0.00,£0.00,£0.84,£0.00,£0.00
14907,£10.74,£43.62,£46.71,£94.92,£80.29,£0.00,£22.25,£7.23,£0.00,£21.26,£0.00,£50.22,£0.00,£0.00,£0.00,£7.00,£0.00,£3.40,£0.00,£1.69
